Name,Sector,Category,,
LOGN Logansport Financial Corp,Financial Services,Saving Banks,,
LBC Luther Burbank Corp,Financial Services,Saving Banks,,
MCBK Madison County Financial Inc,Financial Services,Saving Banks,,
MGYR Magyar Bancorp Inc,Financial Services,Saving Banks,,
MLVF Malvern Bancorp Inc,Financial Services,Saving Banks,,
MCHN McHenry Bancorp Inc,Financial Services,Saving Banks,,
EBSB Meridian Bancorp Inc (MARYLAND),Financial Services,Saving Banks,,
CASH Meta Financial Group Inc,Financial Services,Saving Banks,,
MSVB Mid-Southern Bancorp Inc,Financial Services,Saving Banks,,
MSBF MSB Financial Corp,Financial Services,Saving Banks,,
AMBC Ambac Financial Group Inc,Financial Services,Specialty Insurance,,
AIZ Assurant Inc,Financial Services,Specialty Insurance,,
AIZP Assurant Inc,Financial Services,Specialty Insurance,,
FNF Fidelity National Financial Inc,Financial Services,Specialty Insurance,,
FAF First American Financial Corp,Financial Services,Specialty Insurance,,
ITIC Investors Title Co,Financial Services,Specialty Insurance,,
MKL Markel Corp,Financial Services,Specialty Insurance,,
MBI MBIA Inc,Financial Services,Specialty Insurance,,
MTG MGIC Investment Corp,Financial Services,Specialty Insurance,,
PRA ProAssurance Corp,Financial Services,Specialty Insurance,,
RDN Radian Group Inc,Financial Services,Specialty Insurance,,
STC Stewart Information Services Corp,Financial Services,Specialty Insurance,,
PMIR PMI Group Inc,Financial Services,Specialty Insurance,,
TIPT Tiptree Inc,Financial Services,Specialty Insurance,,
TGIC Triad Guaranty Inc,Financial Services,Specialty Insurance,,
TRUP Trupanion Inc,Financial Services,Specialty Insurance,,
ANDL Avondale Resources Corp,Industrials,Contract Drilling,,
BRLL Barrel Energy Inc,Industrials,Contract Drilling,,
BFDE Bedford Energy Inc,Industrials,Contract Drilling,,
DO Diamond Offshore Drilling Inc,Industrials,Contract Drilling,,
EDEP Eldorado Exploration Inc,Industrials,Contract Drilling,,
ENMI Energy Management International Inc,Industrials,Contract Drilling,,
HP Helmerich and Payne Inc,Industrials,Contract Drilling,,
ICD Independence Contract Drilling Inc,Industrials,Contract Drilling,,
JSTS Justiss Oil Company Inc,Industrials,Contract Drilling,,
LCNTU Louisiana Central Oil & Gas Co,Industrials,Contract Drilling,,
NNYR Northamerican Energy Group Corp,Industrials,Contract Drilling,,
NYVA Nyvatex Oil Corp,Industrials,Contract Drilling,,
OJOC Ojai Oil Co,Industrials,Contract Drilling,,
PKD Parker Drilling Co,Industrials,Contract Drilling,,
PTEN Patterson-UTI Energy Inc,Industrials,Contract Drilling,,
PTSS Peartrack Security Systems Inc,Industrials,Contract Drilling,,
PGPM Pilgrim Petroleum Corp,Industrials,Contract Drilling,,
PESX Pioneer Energy Services Corp,Industrials,Contract Drilling,,
QES Quintana Energy Services Inc,Industrials,Contract Drilling,,
RVRA Riviera Resources Inc,Industrials,Contract Drilling,,
SPLN Southern Plains Oil Corp,Industrials,Contract Drilling,,
SSER Southern Star Energy Corp,Industrials,Contract Drilling,,
SAEC Starlight Energy Corp,Industrials,Contract Drilling,,
TRAE Triton American Energy Corp,Industrials,Contract Drilling,,
VTGGF Vantage Drilling International,Industrials,Contract Drilling,,
ACCA Acacia Diversified Holdings Inc,Industrials,Engineering & Construction,,
ACM AECOM,Industrials,Engineering & Construction,,
AEGN Aegion Corp,Industrials,Engineering & Construction,,
ALKM Alkame Holdings Inc,Industrials,Engineering & Construction,,
ATAO Altair International Corp,Industrials,Engineering & Construction,,
AMLC Amelco Corp,Industrials,Engineering & Construction,,
AMRC Ameresco Inc,Industrials,Engineering & Construction,,
AGX Argan Inc,Industrials,Engineering & Construction,,
ATCN Atec Inc,Industrials,Engineering & Construction,,
AESO Atlantic Energy Solutions Inc,Industrials,Engineering & Construction,,
BGMO Bergamo Acquisition Corp,Industrials,Engineering & Construction,,
CBGI Cannabusiness Group Inc,Industrials,Engineering & Construction,,
CBRJ Carbon Race Corp,Industrials,Engineering & Construction,,
CIAU Numelo Technologies Inc,Industrials,Engineering & Construction,,
FIX Comfort Systems USA Inc,Industrials,Engineering & Construction,,
CXIA Commodore Applied Technologies Inc,Industrials,Engineering & Construction,,
ROAD Construction Partners Inc,Industrials,Engineering & Construction,,
CORC Cornwall Resources Inc,Industrials,Engineering & Construction,,
DBMG DBM Global Inc,Industrials,Engineering & Construction,,
DY Dycom Industries Inc,Industrials,Engineering & Construction,,
EME EMCOR Group Inc,Industrials,Engineering & Construction,,
ESOA Energy Services Of America Corp,Industrials,Engineering & Construction,,
EVSI Envision Solar International Inc,Industrials,Engineering & Construction,,
ESLP Euro Solar Parks Inc,Industrials,Engineering & Construction,,
EXPO Exponent Inc,Industrials,Engineering & Construction,,
FLCN Falcon Technologies Inc,Industrials,Engineering & Construction,,
FLR Fluor Corp,Industrials,Engineering & Construction,,
FQFC Fuquan Financial Co,Industrials,Engineering & Construction,,
GLFH Galenfeha Inc,Industrials,Engineering & Construction,,
GERI Global Energy Resources Inc,Industrials,Engineering & Construction,,
GWTR Global Water Technologies Inc,Industrials,Engineering & Construction,,
GV Goldfield Corp,Industrials,Engineering & Construction,,
GVA Granite Construction Inc,Industrials,Engineering & Construction,,
GLDD Great Lakes Dredge & Dock Corp,Industrials,Engineering & Construction,,
GRCO Greenbelt Resources Corp,Industrials,Engineering & Construction,,
GRPX GreenPlex Services Inc,Industrials,Engineering & Construction,,
HCCC H/Cell Energy Corp,Industrials,Engineering & Construction,,
HIL Hill International Inc,Industrials,Engineering & Construction,,
IAHL IAHL Corp,Industrials,Engineering & Construction,,
IESC IES Holdings Inc,Industrials,Engineering & Construction,,
IEA Infrastructure and Energy Alternatives Inc,Industrials,Engineering & Construction,,
ITMSF Intermap Technologies Corp,Industrials,Engineering & Construction,,
ITRO Itronics Inc,Industrials,Engineering & Construction,,
JEC Jacobs Engineering Group Inc,Industrials,Engineering & Construction,,
JNSH JNS Holdings Corp,Industrials,Engineering & Construction,,
KBR KBR Inc,Industrials,Engineering & Construction,,
KLYG Kelyniam Global Inc,Industrials,Engineering & Construction,,
LSMJ Leasesmart Inc,Industrials,Engineering & Construction,,
LPPI Leep Inc,Industrials,Engineering & Construction,,
MTZ MasTec Inc,Industrials,Engineering & Construction,,
MDBS Master Distribution Systems Inc,Industrials,Engineering & Construction,,
MTRX Matrix Service Co,Industrials,Engineering & Construction,,
MSMY MC Endeavors Inc,Industrials,Engineering & Construction,,
MG Mistras Group Inc,Industrials,Engineering & Construction,,
MODTQ Modtech Holdings Inc,Industrials,Engineering & Construction,,
MRCR Moro Corp,Industrials,Engineering & Construction,,
MYRG MYR Group Inc,Industrials,Engineering & Construction,,
NSMG National Storm Management Inc,Industrials,Engineering & Construction,,
NFE New Fortress Energy LLC,Industrials,Engineering & Construction,,
NXFI Next Fuel Inc,Industrials,Engineering & Construction,,
NHVP Northeastern Development Corp,Industrials,Engineering & Construction,,
ONSE Onsite Energy Corp,Industrials,Engineering & Construction,,
ORN Orion Group Holdings Inc,Industrials,Engineering & Construction,,
PRXG Pernix Group Inc,Industrials,Engineering & Construction,,
PMDP Plateau Mineral Development Inc,Industrials,Engineering & Construction,,
PRIM Primoris Services Corp,Industrials,Engineering & Construction,,
PSCR Proto Script Pharmaceutical Corp,Industrials,Engineering & Construction,,
PWR Quanta Services Inc,Industrials,Engineering & Construction,,
RELT Reliant Holdings Inc,Industrials,Engineering & Construction,,
SHWK Seahawk Deep Ocean Technology Inc,Industrials,Engineering & Construction,,
SCFR Security First International Holdings Inc,Industrials,Engineering & Construction,,
SFHI Sports Field Holdings Inc,Industrials,Engineering & Construction,,
STRL Sterling Construction Company Inc,Industrials,Engineering & Construction,,
SEVM STS Evermedia Corp,Industrials,Engineering & Construction,,
THLT TechLite Inc,Industrials,Engineering & Construction,,
TSNI TechniScan Inc,Industrials,Engineering & Construction,,
TXGE Texas Gulf Energy Inc,Industrials,Engineering & Construction,,
CBDG THC Farmaceuticals Inc,Industrials,Engineering & Construction,,
PECK Peck Company Holdings Inc,Industrials,Engineering & Construction,,
TRIG Trio Industries Group Inc,Industrials,Engineering & Construction,,
TPC Tutor Perini Corp,Industrials,Engineering & Construction,,
TVTV Wherevertv Broadcasting Corporation Inc,Industrials,Engineering & Construction,,
WMSI Williams Industries Inc,Industrials,Engineering & Construction,,
WPFH World Poker Fund Holdings Inc,Industrials,Engineering & Construction,,
TEAH Worry Free Tea House Holdings Co,Industrials,Engineering & Construction,,
ADSW Advanced Disposal Services Inc,Industrials,Enviromental Services,,
JAN Janone Inc,Industrials,Enviromental Services,,
AQMS Aqua Metals Inc,Industrials,Enviromental Services,,
ATIS Attis Industries Inc,Industrials,Enviromental Services,,
AWX Avalon Holdings Corp,Industrials,Enviromental Services,,
AXIM Axim Biotechnologies Inc,Industrials,Enviromental Services,,
BEES BeesFree Inc,Industrials,Enviromental Services,,
BNET Bion Environmental Technologies Inc,Industrials,Enviromental Services,,
CWST Casella Waste Systems Inc,Industrials,Enviromental Services,,
CHRA Charah Solutions Inc,Industrials,Enviromental Services,,
CNWT Cistera Networks Inc,Industrials,Enviromental Services,,
CLH Clean Harbors Inc,Industrials,Enviromental Services,,
CPSV Consumer Products Services Group Inc,Industrials,Enviromental Services,,
CVA Covanta Holding Corp,Industrials,Enviromental Services,,
EWST E-Waste Corp,Industrials,Enviromental Services,,
EMHI East Morgan Holdings Inc,Industrials,Enviromental Services,,
EEI Ecology and Environment Inc,Industrials,Enviromental Services,,
ECPL EcoPlus Inc,Industrials,Enviromental Services,,
ECEZ Ecosciences Inc,Industrials,Enviromental Services,,
EPGRQ Environmental Power Corp,Industrials,Enviromental Services,,
ENZH Enzymes of America Holding Corp,Industrials,Enviromental Services,,
EPXY Epoxy Inc,Industrials,Enviromental Services,,
AQUA Evoqua Water Technologies Corp,Industrials,Enviromental Services,,
GARB Garb Oil & Power Corp,Industrials,Enviromental Services,,
GEVI General Environmental Management Inc,Industrials,Enviromental Services,,
GDVE Global Development & Environmental Resources Inc,Industrials,Enviromental Services,,
GLYE GlyEco Inc,Industrials,Enviromental Services,,
GOGR Go Green Global Technologies Corp,Industrials,Enviromental Services,,
GETH Green Envirotech Holdings Corp,Industrials,Enviromental Services,,
GMND Green Mountain Development Corp,Industrials,Enviromental Services,,
GNPT Green Parts International Inc,Industrials,Enviromental Services,,
GKIT Greenkraft Inc,Industrials,Enviromental Services,,
HAZH Haz Holdings Inc,Industrials,Enviromental Services,,
HCCI Heritage-Crystal Clean Inc,Industrials,Enviromental Services,,
HDSN Hudson Technologies Inc,Industrials,Enviromental Services,,
IDSA Industrial Services of America Inc,Industrials,Enviromental Services,,
IGNT Ingen Technologies Inc,Industrials,Enviromental Services,,
IPWG International Power Group Ltd,Industrials,Enviromental Services,,
KGHI Kaiser Group Holdings Inc,Industrials,Enviromental Services,,
MPHD Media Pal Holdings Corp,Industrials,Enviromental Services,,
MPML MPM Technologies Inc,Industrials,Enviromental Services,,
NVIC N-Viro International Corp,Industrials,Enviromental Services,,
OPVS NanoFlex Power Corp,Industrials,Enviromental Services,,
NRCG NRC Group Holdings Corp,Industrials,Enviromental Services,,
PGTK Pacific Green Technologies Inc,Industrials,Enviromental Services,,
PESI Perma-Fix Environmental Services Inc,Industrials,Enviromental Services,,
PHMB Pharmacom Biovet Inc,Industrials,Enviromental Services,,
PRTR Precicion Trim Inc,Industrials,Enviromental Services,,
PREA Pure Earth Inc,Industrials,Enviromental Services,,
QRHC Quest Resource Holding Corp,Industrials,Enviromental Services,,
RSG Republic Services Inc,Industrials,Enviromental Services,,
RRIC Resource Recovery International Corp,Industrials,Enviromental Services,,
SRPX Scorpex Inc,Industrials,Enviromental Services,,
SMED Sharps Compliance Corp,Industrials,Enviromental Services,,
SLUP Solucorp Industries Ltd,Industrials,Enviromental Services,,
SENR Strategic Environmental & Energy Resources Inc,Industrials,Enviromental Services,,
AXLE TJT Inc,Industrials,Enviromental Services,,
TRNX Taronis Technologies Inc,Industrials,Enviromental Services,,
TLFX Telefix Communications Holdings Inc,Industrials,Enviromental Services,,
TTEK Tetra Tech Inc,Industrials,Enviromental Services,,
TMEN ThermoEnergy Corp,Industrials,Enviromental Services,,
TOMZ TOMI Environmental Solutions Inc,Industrials,Enviromental Services,,
UATG Umbra Applied Technologies Group Inc,Industrials,Enviromental Services,,
UVSS Universal Systems Inc,Industrials,Enviromental Services,,
ECOL US Ecology Inc,Industrials,Enviromental Services,,
USLQ U S Liquids Inc,Industrials,Enviromental Services,,
VTNR Vertex Energy Inc,Industrials,Enviromental Services,,
WM Waste Management Inc,Industrials,Enviromental Services,,
AM Antero Midstream Corp,Industrials,Oil & Gas Pipelines,,
BKEPP Blueknight Energy Partners LP,Industrials,Oil & Gas Pipelines,,
BKEP Blueknight Energy Partners LP,Industrials,Oil & Gas Pipelines,,
BPMP Bp Midstream Partners LP,Industrials,Oil & Gas Pipelines,,
BPL Buckeye Partners LP,Industrials,Oil & Gas Pipelines,,
ENGY Central Energy Partners LP,Industrials,Oil & Gas Pipelines,,
CQP Cheniere Energy Partners LP,Industrials,Oil & Gas Pipelines,,
LNG Cheniere Energy Inc,Industrials,Oil & Gas Pipelines,,
CNXM CNX Midstream Partners LP,Industrials,Oil & Gas Pipelines,,
"CEQP, Crestwood Equity Partners LP",Industrials,Oil & Gas Pipelines,,
CEQP Crestwood Equity Partners LP,Industrials,Oil & Gas Pipelines,,
"DCP,B DCP Midstream LP",Industrials,Oil & Gas Pipelines,,
DCP DCP Midstream LP,Industrials,Oil & Gas Pipelines,,
"DCP,C DCP Midstream LP",Industrials,Oil & Gas Pipelines,,
DKL Delek Logistics Partners LP,Industrials,Oil & Gas Pipelines,,
ET Energy Transfer LP,Industrials,Oil & Gas Pipelines,,
"ETP,D Energy Transfer Operating LP",Industrials,Oil & Gas Pipelines,,
"ETP,C Energy Transfer Operating LP",Industrials,Oil & Gas Pipelines,,
"ETP,E Energy Transfer Operating LP",Industrials,Oil & Gas Pipelines,,
ENLC EnLink Midstream LLC,Industrials,Oil & Gas Pipelines,,
EPD Enterprise Products Partners LP,Industrials,Oil & Gas Pipelines,,
EQM EQM Midstream Partners LP,Industrials,Oil & Gas Pipelines,,
ETRN Equitrans Midstream Corp,Industrials,Oil & Gas Pipelines,,
GEL Genesis Energy LP,Industrials,Oil & Gas Pipelines,,
GPP Green Plains Partners LP,Industrials,Oil & Gas Pipelines,,
HEP Holly Energy Partners LP,Industrials,Oil & Gas Pipelines,,
KMI Kinder Morgan Inc,Industrials,Oil & Gas Pipelines,,
LNKE Link Energy LLC,Industrials,Oil & Gas Pipelines,,
